tconst	averageRating	numVotes
tt0019264	6.1	15
tt0019265	7.3	18
tt0019267	7.1	1340
tt0019268	5.8	11
tt0019269	7.0	13
tt0019270	5.8	24
tt0019278	7.0	2045
tt0019282	5.8	16
tt0019283	5.6	91
tt0019286	7.0	2105
tt0019288	6.5	39
tt0019290	6.5	278
tt0019296	7.1	18
tt0019298	7.6	16
tt0019302	8.2	12
tt0019304	6.7	1306
tt0019305	6.8	118
tt0019307	6.3	21
tt0019308	7.0	27
tt0019309	5.2	21
tt0019312	6.5	132
tt0019313	6.5	66
tt0019317	5.8	19
tt0019318	7.1	11
tt0019321	8.1	19
tt0019325	6.0	213
tt0019327	9.2	13
tt0019328	5.8	211
tt0019329	7.3	12
tt0019332	6.9	55
tt0019335	4.7	219
tt0019337	5.7	151
tt0019338	6.2	39
tt0019339	7.0	50
tt0019344	7.2	2699
tt0019345	5.3	35
tt0019348	6.3	44
tt0019355	5.1	73
tt0019356	6.2	13
tt0019358	7.4	17
tt0019361	6.8	37
tt0019367	5.4	319
tt0019369	6.3	24
tt0019370	6.5	32
tt0019372	6.2	59
tt0019374	7.0	289
tt0019375	7.0	55
tt0019376	6.7	739
tt0019377	6.0	34
tt0019378	6.7	48
tt0019379	7.6	3730
tt0019380	6.9	20
tt0019381	7.1	102
tt0019385	6.6	48
tt0019388	6.3	245
tt0019391	7.2	25
tt0019395	5.9	12
tt0019397	5.8	214
tt0019398	6.2	114
tt0019399	6.5	31
tt0019400	6.3	1023
tt0019401	5.5	112
tt0019403	7.6	760
tt0019404	5.3	23
tt0019411	6.0	21
tt0019412	7.6	3710
tt0019414	7.1	47
tt0019415	7.5	3538
tt0019419	6.7	40
tt0019421	7.8	14492
tt0019422	7.5	9091
tt0019429	7.3	2351
tt0019431	7.0	30
tt0019434	6.5	281
tt0019436	6.0	20
tt0019437	5.8	93
tt0019438	3.8	7
tt0019439	6.8	12
tt0019441	6.5	38
tt0019445	5.7	188
tt0019447	6.4	45
tt0019450	6.6	11
tt0019451	6.8	446
tt0019453	5.5	71
tt0019456	7.6	52
tt0019459	6.7	16
tt0019462	6.4	267
tt0019463	6.8	21
tt0019465	6.7	768
tt0019466	7.0	414
tt0019469	6.3	53
tt0019471	5.8	40
tt0019472	3.8	24
tt0019473	5.9	20
tt0019474	3.9	44
tt0019476	6.8	23
tt0019478	7.3	33
tt0019480	6.3	248
tt0019481	8.2	13
tt0019483	6.0	7
tt0019485	6.1	41
tt0019486	6.5	79
tt0019489	7.0	405
tt0019491	7.3	62
tt0019492	7.3	14
tt0019496	3.5	28
tt0019497	5.2	12
tt0019498	6.5	268
tt0019501	7.2	30
tt0019504	7.2	1444
tt0019505	1.7	22
tt0019507	6.9	28
tt0019509	7.3	513
tt0019511	7.0	40
tt0019514	7.3	92
tt0019515	7.4	10
tt0019516	5.2	25
tt0019521	7.2	21
tt0019522	6.2	11
tt0019525	9.2	18
tt0019526	6.0	9
tt0019527	6.0	15
tt0019532	6.6	432
tt0019538	6.7	32
tt0019540	3.0	16
tt0019543	6.0	44
tt0019544	6.8	63
tt0019545	6.8	11
tt0019546	6.2	16
tt0019547	6.0	30
tt0019548	7.4	11
tt0019549	6.8	14
tt0019550	4.8	14
tt0019552	6.8	38
tt0019553	6.9	183
tt0019554	6.2	95
tt0019556	6.9	963
tt0019557	6.1	487
tt0019558	7.4	1758
tt0019562	5.2	20
tt0019563	7.2	1788
tt0019567	6.7	33
tt0019571	6.5	231
tt0019572	5.7	45
tt0019574	6.9	852
tt0019575	5.6	22
tt0019582	5.1	20
tt0019585	8.0	6605
tt0019587	6.4	15
tt0019589	7.2	116
tt0019591	7.2	1518
tt0019594	7.2	14
tt0019596	5.5	51
tt0019598	5.5	22
tt0019599	6.6	19
tt0019600	6.4	85
tt0019601	5.9	19
tt0019603	7.2	29
tt0019607	6.6	1145
tt0019608	5.9	17
tt0019609	6.9	134
tt0019610	7.3	29
tt0019611	7.1	1006
tt0019612	7.4	10
tt0019616	6.9	397
tt0019617	6.4	17
tt0019620	6.1	21
tt0019622	5.0	13
tt0019623	7.1	20
tt0019624	7.2	22
tt0019625	6.2	32
tt0019629	6.9	234
tt0019630	5.7	800
tt0019634	6.0	17
tt0019635	4.3	11
tt0019638	7.3	8
tt0019639	3.6	17
tt0019640	6.8	883
tt0019644	7.1	1380
tt0019646	7.5	1021
tt0019647	7.0	10
tt0019649	7.2	2093
tt0019651	5.8	60
tt0019655	7.4	1546
tt0019657	6.5	45
tt0019658	5.2	248
tt0019664	7.1	20
tt0019666	7.4	18
tt0019668	4.3	17
tt0019670	7.0	700
tt0019674	4.1	43
tt0019676	7.0	16
tt0019677	6.1	423
tt0019679	6.3	42
tt0019680	5.9	30
tt0019682	6.6	61
tt0019683	5.7	16
tt0019684	4.8	487
tt0019685	5.2	36
tt0019686	6.9	1408
tt0019687	5.7	38
tt0019688	7.6	3116
tt0019690	5.4	266
tt0019692	8.4	16
tt0019693	7.2	71
tt0019696	6.8	15
tt0019699	5.7	340
tt0019701	6.4	496
tt0019702	6.9	10603
tt0019704	6.4	107
tt0019706	6.2	30
tt0019708	7.0	43
tt0019709	5.4	10
tt0019711	6.4	35
tt0019714	5.6	511
tt0019715	7.1	196
tt0019716	6.9	179
tt0019717	7.0	14
tt0019722	7.3	86
tt0019723	7.3	180
tt0019724	7.2	21
tt0019725	6.2	397
tt0019726	6.1	197
tt0019729	5.6	7176
tt0019730	6.0	16
tt0019732	6.5	17
tt0019734	6.6	53
tt0019735	6.3	1043
tt0019743	5.1	15
tt0019745	5.9	699
tt0019746	6.6	199
tt0019752	5.6	49
tt0019754	6.5	40
tt0019757	7.4	39
tt0019758	6.3	86
tt0019759	8.8	13
tt0019760	8.4	24574
tt0019765	6.1	119
tt0019766	7.1	49
tt0019767	5.6	13
tt0019770	5.6	7
tt0019774	6.7	47
tt0019775	5.6	10
tt0019776	5.8	78
tt0019777	6.9	7580
tt0019778	5.6	19
tt0019779	6.7	14
tt0019781	5.8	17
tt0019785	6.3	432
tt0019787	7.4	10
tt0019788	5.6	2179
tt0019791	8.2	16
tt0019796	6.4	459
tt0019797	5.2	107
tt0019798	6.8	318
tt0019800	5.8	140
tt0019801	5.5	46
tt0019802	6.6	114
tt0019804	7.3	18
tt0019805	5.6	31
tt0019806	6.8	39
tt0019810	5.7	59
tt0019811	6.7	1137
tt0019813	6.7	108
tt0019815	6.1	141
tt0019817	7.2	15
tt0019823	6.1	1209
tt0019824	6.2	794
tt0019825	6.5	27
tt0019827	6.0	12
tt0019830	7.6	10
tt0019831	6.1	101
tt0019832	7.0	1190
tt0019833	6.7	58
tt0019834	6.8	21
tt0019837	6.2	23
tt0019838	6.6	403
tt0019839	3.6	209
tt0019840	7.0	24
tt0019841	5.4	9
tt0019842	6.8	39
tt0019843	7.0	435
tt0019849	6.7	76
tt0019850	7.1	574
tt0019852	6.7	515
tt0019856	6.8	157
tt0019859	6.9	25
tt0019863	6.2	13
tt0019864	7.0	22
tt0019871	7.1	21
tt0019872	5.9	46
tt0019873	2.8	25
tt0019877	6.6	10
tt0019878	6.4	10
tt0019879	2.3	21
tt0019881	6.0	180
tt0019883	4.8	14
tt0019884	6.1	315
tt0019886	6.6	309
tt0019887	5.3	84
tt0019888	3.9	24
tt0019889	6.1	153
tt0019892	7.6	18
tt0019895	5.2	96
tt0019896	6.8	23
tt0019897	5.8	20
tt0019900	6.4	45
tt0019901	7.2	3420
tt0019907	5.5	25
tt0019908	7.2	20
tt0019909	7.0	159
tt0019913	8.0	10
tt0019917	5.2	58
tt0019918	6.4	43
tt0019920	6.7	90
tt0019923	6.1	18
tt0019924	6.4	12
tt0019927	7.8	16
tt0019928	6.0	44
tt0019929	5.4	137
tt0019930	5.9	41
tt0019931	7.5	57
tt0019932	5.1	59
tt0019933	5.8	716
tt0019935	7.1	765
tt0019936	7.0	186
tt0019938	7.1	30
tt0019939	6.3	130
tt0019943	6.5	42
tt0019945	5.2	137
tt0019946	6.0	885
tt0019947	8.1	12
tt0019949	6.4	384
tt0019952	7.0	41
tt0019954	5.6	25
tt0019957	5.5	147
tt0019958	6.7	59
tt0019959	6.7	1828
tt0019964	5.4	15
tt0019965	5.4	38
tt0019967	6.4	19
tt0019968	7.0	1239
tt0019971	6.7	28
tt0019972	5.6	66
tt0019975	6.9	703
tt0019976	7.2	794
tt0019979	5.1	142
tt0019982	5.6	14
tt0019983	5.3	369
tt0019986	7.5	21
tt0019987	5.8	40
tt0019988	8.4	62
tt0019990	6.3	36
tt0019991	7.9	13
tt0019992	5.8	190
tt0019993	5.8	2043
tt0019996	6.2	71
tt0019997	7.3	18
tt0019999	7.0	1197
tt0020001	5.8	17
tt0020003	8.0	13
tt0020004	6.6	409
tt0020005	4.3	30
tt0020006	7.3	17
tt0020007	6.8	171
tt0020008	6.8	14
tt0020009	6.2	20
tt0020010	4.4	10
tt0020011	6.0	163
tt0020014	5.8	137
tt0020015	7.0	9
tt0020016	7.2	35
tt0020018	5.6	1097
tt0020019	7.2	10
tt0020025	7.1	244
tt0020026	7.5	43
tt0020030	7.0	1272
tt0020034	6.2	302
tt0020040	8.3	19
tt0020041	5.7	411
tt0020042	5.6	138
tt0020044	7.4	109
tt0020049	5.8	379
tt0020052	6.1	37
tt0020053	6.3	825
tt0020054	7.1	9
tt0020056	5.7	41
tt0020057	6.5	13
tt0020059	5.7	54
tt0020061	6.8	12
tt0020062	6.8	1128
tt0020063	4.8	11
tt0020068	5.5	32
tt0020070	6.6	14
tt0020072	6.8	99
tt0020073	6.8	27
tt0020074	7.0	101
tt0020075	7.5	260
tt0020078	6.7	396
tt0020079	6.6	29
tt0020080	6.9	624
tt0020081	6.0	520
tt0020082	6.7	51
tt0020083	5.3	14
tt0020086	6.4	136
tt0020087	7.6	12
tt0020088	6.2	111
tt0020090	6.4	10
tt0020092	6.7	708
tt0020094	7.6	1748
tt0020099	6.7	126
tt0020101	7.2	22
tt0020103	6.1	518
tt0020105	7.0	21
tt0020107	6.6	16
tt0020108	6.2	25
tt0020109	5.4	122
tt0020112	7.0	2320
tt0020113	7.0	13
tt0020114	6.5	207
tt0020115	6.8	14
tt0020116	6.2	16
tt0020117	6.4	12
tt0020121	7.5	86
tt0020122	7.7	1348
tt0020124	7.0	49
tt0020126	5.6	499
tt0020128	5.3	59
tt0020134	6.8	64
tt0020135	5.8	65
tt0020136	7.2	33
tt0020138	6.8	54
tt0020140	7.5	33
tt0020142	6.2	2939
tt0020143	6.2	1205
tt0020144	6.0	407
tt0020146	6.3	88
tt0020152	6.2	109
tt0020158	6.9	226
tt0020159	7.5	22
tt0020161	7.2	1275
tt0020163	7.3	3101
tt0020164	5.3	369
tt0020165	7.2	90
tt0020166	5.7	202
tt0020167	6.2	519
tt0020168	5.7	488
tt0020171	6.2	17
tt0020174	5.8	14
tt0020175	6.4	26
tt0020177	6.3	70
tt0020179	6.2	119
tt0020180	7.3	25
tt0020182	6.9	143
tt0020187	5.6	15
tt0020189	4.7	47
tt0020190	7.3	13
tt0020193	7.4	290
tt0020197	6.2	245
tt0020198	6.1	650
tt0020202	7.1	20
tt0020203	6.7	16
tt0020205	6.4	40
tt0020206	5.0	16
tt0020209	7.7	32
tt0020210	5.7	557
tt0020211	6.1	23
tt0020213	5.5	13
tt0020214	4.2	32
tt0020215	7.8	11
tt0020216	5.8	11
tt0020217	5.6	226
tt0020218	5.7	117
tt0020219	5.2	112
tt0020220	6.8	14
tt0020221	8.4	35
tt0020223	6.7	764
tt0020227	6.5	76
tt0020228	6.8	177
tt0020230	7.3	840
tt0020232	7.3	412
tt0020234	5.5	55
tt0020237	4.7	68
tt0020238	5.9	330
tt0020239	6.3	30
tt0020241	5.0	15
tt0020243	7.2	11
tt0020246	6.2	468
tt0020247	6.2	866
tt0020248	5.1	44
tt0020253	6.9	394
tt0020255	6.1	69
tt0020256	7.2	20
tt0020258	5.7	128
tt0020263	7.2	57
tt0020264	7.1	1606
tt0020267	5.0	125
tt0020269	7.1	1582
tt0020272	4.7	21
tt0020276	5.7	405
tt0020278	5.7	125
tt0020281	5.6	32
tt0020285	4.2	24
tt0020286	6.5	884
tt0020288	6.4	19
tt0020291	6.9	32
tt0020293	6.7	231
tt0020297	7.0	10
tt0020298	7.1	3250
tt0020299	8.7	16
tt0020305	5.4	413
tt0020306	6.2	29
tt0020307	6.6	118
tt0020308	7.0	15
tt0020312	6.2	10
tt0020315	6.8	13
tt0020320	6.8	199
tt0020321	7.1	1703
tt0020323	7.2	28
tt0020324	5.0	49
tt0020325	7.0	33
tt0020328	7.2	13
tt0020329	6.0	21
tt0020332	6.0	739
tt0020334	5.2	34
tt0020335	7.3	600
tt0020336	6.0	239
tt0020337	7.3	15
tt0020341	7.1	67
tt0020342	6.7	59
tt0020344	6.8	124
tt0020345	7.7	11
tt0020349	5.3	33
tt0020350	7.6	11
tt0020352	6.1	11
tt0020353	6.5	118
tt0020354	7.4	26
tt0020356	5.6	40
tt0020357	7.2	26
tt0020358	6.1	345
tt0020359	5.3	206
tt0020364	5.9	253
tt0020365	5.9	33
tt0020366	4.9	140
tt0020370	7.1	24
tt0020371	6.4	113
tt0020379	5.0	14
tt0020380	4.3	11
tt0020387	7.8	66
tt0020388	6.1	355
tt0020389	6.8	101
tt0020392	6.6	235
tt0020395	5.0	16
tt0020396	7.0	84
tt0020399	5.1	34
tt0020400	6.5	25
tt0020402	6.2	283
tt0020403	5.8	438
tt0020404	5.8	95
tt0020405	6.9	238
tt0020406	8.2	10
tt0020408	5.6	19
tt0020409	7.8	36
tt0020410	6.7	589
tt0020413	4.5	25
tt0020414	7.7	4778
tt0020415	7.5	23
tt0020416	7.4	12
tt0020419	6.1	142
tt0020421	4.5	49
tt0020423	7.1	18
tt0020424	7.1	23
tt0020425	5.4	245
tt0020426	4.9	13
tt0020427	6.8	115
tt0020430	4.4	17
tt0020431	5.3	183
tt0020432	6.0	113
tt0020434	6.1	21
tt0020435	9.3	14
tt0020436	5.9	41
tt0020437	7.2	14
tt0020438	5.3	68
tt0020439	6.3	689
tt0020442	7.0	2129
tt0020443	5.8	9
tt0020444	6.8	52
tt0020445	6.3	470
tt0020446	4.7	406
tt0020447	6.5	417
tt0020448	5.9	14
tt0020449	2.8	22
tt0020450	6.8	68
tt0020451	7.2	1509
tt0020452	7.3	11
tt0020456	7.7	39
tt0020458	6.2	424
tt0020459	4.8	51
tt0020460	8.0	21
tt0020461	5.5	167
tt0020462	7.3	17
tt0020465	5.3	21
tt0020466	6.6	419
tt0020469	6.6	80
tt0020470	7.4	69
tt0020471	7.3	49
tt0020473	6.0	7
tt0020475	7.8	4448
tt0020476	4.5	40
tt0020479	6.2	588
tt0020480	5.5	174
tt0020481	5.5	126
tt0020483	5.4	22
tt0020484	5.6	405
tt0020485	6.7	36
tt0020487	6.8	731
tt0020488	5.8	687
tt0020489	7.2	1116
tt0020490	5.8	172
tt0020492	5.8	638
tt0020493	7.8	12
tt0020494	6.4	31
tt0020496	6.4	23
tt0020497	6.1	65
tt0020498	7.5	41
tt0020499	6.5	690
tt0020500	5.3	46
tt0020502	6.2	210
tt0020503	7.0	25
tt0020504	5.8	12
tt0020508	7.0	11
tt0020509	6.3	553
tt0020510	6.6	303
tt0020513	6.9	64
tt0020514	6.5	1346
tt0020515	6.7	13
tt0020516	6.5	140
tt0020519	5.2	9
tt0020523	7.2	410
tt0020526	6.5	26
tt0020530	7.7	49298
tt0020531	7.0	1225
tt0020532	6.6	13
tt0020534	5.7	317
tt0020535	7.3	25
tt0020538	5.4	625
tt0020539	5.3	19
tt0020541	5.5	14
tt0020542	5.3	244
tt0020543	6.0	434
tt0020546	7.2	13
tt0020547	7.2	137
tt0020549	5.3	53
tt0020550	4.2	18
tt0020552	6.5	24
tt0020556	6.8	764
tt0020560	5.9	79
tt0020562	7.2	11
tt0020563	6.4	548
tt0020564	6.6	23
tt0020566	6.1	286
tt0020567	7.1	28
tt0020568	7.8	14
tt0020570	7.2	1003
tt0020572	5.9	756
tt0020577	6.5	19
tt0020580	5.9	429
tt0020581	6.6	646
tt0020584	6.6	18
tt0020585	7.3	419
tt0020586	5.9	18
tt0020589	6.5	689
tt0020590	6.2	482
tt0020591	5.8	439
tt0020594	6.9	344
tt0020595	6.7	109
tt0020596	6.7	45
tt0020599	5.8	68
tt0020602	6.6	104
tt0020603	6.0	73
tt0020604	5.5	76
tt0020605	7.2	7
tt0020607	7.0	933
tt0020608	7.1	248
tt0020613	6.5	309
tt0020616	6.3	17
tt0020617	8.5	14
tt0020619	6.7	32
tt0020620	5.7	1530
tt0020621	6.8	134
tt0020626	3.6	11
tt0020627	6.0	9
tt0020628	6.3	111
tt0020629	8.1	60756
tt0020630	6.4	43
tt0020634	5.6	21
tt0020635	6.2	92
tt0020637	7.0	9
tt0020638	5.3	31
tt0020640	7.4	14409
tt0020641	6.6	3157
tt0020642	6.9	895
tt0020643	7.3	2349
tt0020645	6.5	123
tt0020646	4.3	103
tt0020647	5.6	315
tt0020648	6.7	14
tt0020649	5.9	81
tt0020652	5.2	41
tt0020654	7.3	50
tt0020655	6.3	29
tt0020656	7.2	484
tt0020658	6.1	350
tt0020660	6.7	20
tt0020661	5.0	152
tt0020662	6.2	30
tt0020663	6.7	34
tt0020666	6.3	229
tt0020667	5.8	403
tt0020668	6.3	998
tt0020670	5.7	203
tt0020671	6.1	283
tt0020672	5.0	71
tt0020673	5.0	226
tt0020676	5.3	13
tt0020677	5.9	139
tt0020678	7.2	1740
tt0020679	6.1	377
tt0020680	5.9	15
tt0020681	6.8	21
tt0020682	6.2	29
tt0020683	6.1	115
tt0020684	4.3	26
tt0020686	7.1	2218
tt0020687	5.5	46
tt0020688	5.3	16
tt0020689	6.2	21
tt0020690	5.7	273
tt0020691	7.1	3785
tt0020692	5.8	44
tt0020693	6.0	416
tt0020694	5.4	64
tt0020695	6.0	681
tt0020697	7.7	14925
tt0020698	7.4	1656
tt0020699	5.3	329
tt0020700	6.3	25
tt0020701	6.2	518
tt0020702	5.4	417
tt0020703	5.2	138
tt0020704	6.8	14
tt0020705	5.4	209
tt0020707	7.1	23
tt0020708	7.4	2051
tt0020709	6.0	36
tt0020712	5.6	32
tt0020713	5.7	296
tt0020714	5.9	127
tt0020715	6.0	67
tt0020717	4.7	238
tt0020718	5.7	31
tt0020719	7.0	30
tt0020720	6.3	444
tt0020723	5.7	20
tt0020724	5.5	204
tt0020725	6.3	13
tt0020727	6.6	91
tt0020728	4.9	22
tt0020732	6.3	15
tt0020735	5.5	318
tt0020736	5.1	27
tt0020738	6.1	37
tt0020739	5.8	108
tt0020740	4.5	158
tt0020741	7.0	34
tt0020743	6.8	15
tt0020744	7.1	46
tt0020746	5.6	53
tt0020748	6.7	78
tt0020749	5.8	12
tt0020751	5.6	41
tt0020752	6.3	568
tt0020754	5.8	131
tt0020755	4.7	21
tt0020757	6.8	79
tt0020758	5.1	394
tt0020759	6.0	74
tt0020762	7.0	31
tt0020763	5.7	176
tt0020767	5.4	100
tt0020768	7.7	3272
tt0020769	6.0	22
tt0020770	4.9	42
tt0020771	6.3	19
tt0020773	6.4	28
tt0020774	4.2	33
tt0020775	6.6	7
tt0020776	4.0	16
tt0020780	5.2	68
tt0020781	6.6	55
tt0020784	5.7	419
tt0020785	5.2	146
tt0020789	5.5	60
tt0020790	5.5	9
tt0020792	6.6	26
tt0020793	7.6	1118
tt0020795	5.4	17
tt0020796	5.2	217
tt0020798	6.7	151
tt0020799	6.1	249
tt0020800	6.8	24
tt0020801	6.5	21
tt0020803	5.8	27
tt0020804	5.1	16
tt0020805	5.4	137
tt0020806	6.1	532
tt0020808	5.0	12
tt0020809	5.0	68
tt0020810	5.7	116
tt0020811	6.8	16
tt0020813	4.8	20
tt0020814	7.0	257
tt0020815	7.2	1832
tt0020816	6.0	34
tt0020818	7.0	18
tt0020819	6.2	57
tt0020821	6.6	696
tt0020822	6.8	83
tt0020823	6.1	193
tt0020824	7.1	19
tt0020826	5.7	20
tt0020827	6.7	3138
tt0020828	5.2	373
tt0020829	6.1	339
tt0020831	5.6	64
tt0020834	6.6	125
tt0020835	6.0	13
tt0020836	6.5	1116
tt0020838	5.8	463
tt0020840	3.8	11
tt0020841	6.1	10
tt0020842	6.5	811
tt0020843	6.4	56
tt0020844	5.8	78
tt0020848	4.6	17
tt0020850	6.2	54
tt0020852	4.9	446
tt0020856	6.2	10
tt0020857	5.7	27
tt0020859	6.0	82
tt0020860	6.1	19
tt0020861	7.0	33
tt0020866	5.8	141
tt0020867	5.1	42
tt0020869	5.3	190
tt0020871	2.7	14
tt0020872	7.3	32
tt0020873	6.2	234
tt0020875	6.6	586
tt0020876	6.7	1078
tt0020880	5.5	247
tt0020881	6.9	36
tt0020882	5.6	37
tt0020883	5.9	62
tt0020884	5.9	37
tt0020885	6.8	511
tt0020887	7.4	149
tt0020888	5.9	103
tt0020890	6.1	240
tt0020891	6.1	1315
tt0020893	7.0	38
tt0020894	6.6	235
tt0020895	5.6	118
tt0020896	6.4	500
tt0020899	6.1	70
tt0020900	6.1	244
tt0020902	5.5	905
tt0020905	3.5	18
tt0020906	5.9	318
tt0020907	4.3	111
tt0020911	5.7	75
tt0020912	5.4	61
tt0020914	5.9	26
tt0020915	7.8	58
tt0020917	6.2	9
tt0020918	6.6	52
tt0020919	5.2	851
tt0020920	6.2	72
tt0020921	5.8	28
tt0020922	5.7	73
tt0020924	5.8	180
tt0020925	6.8	26
tt0020926	4.4	153
tt0020927	6.2	1170
tt0020929	6.4	351
tt0020932	6.6	493
tt0020933	6.9	35
tt0020934	4.6	12
tt0020935	5.5	26
tt0020936	7.0	31
tt0020937	4.7	12
tt0020938	5.4	399
tt0020941	7.1	16
tt0020942	5.0	121
tt0020944	6.3	46
tt0020945	6.0	350
tt0020946	4.0	12
tt0020949	5.8	168
tt0020950	6.1	457
tt0020952	6.2	70
tt0020953	4.8	63
tt0020954	5.4	65
tt0020955	7.0	21
tt0020956	5.6	61
tt0020959	5.4	178
tt0020960	7.3	5384
tt0020963	6.3	27
tt0020965	5.2	57
tt0020966	6.5	417
tt0020968	7.0	57
tt0020969	7.3	36
tt0020971	4.2	20
tt0020972	6.5	88
tt0020973	6.9	27
tt0020977	7.3	22
tt0020978	3.0	14
tt0020979	7.5	1987
tt0020980	6.5	649
tt0020982	7.6	45
tt0020983	5.5	262
tt0020984	7.4	30
tt0020985	6.4	524
tt0020986	5.9	77
tt0020987	6.0	354
tt0020988	4.9	46
tt0020989	5.8	30
tt0020991	6.9	27
tt0020992	7.2	35
tt0020993	5.4	11
tt0020994	7.0	40
tt0020997	5.2	91
tt0020999	5.8	56
tt0021001	5.4	141
tt0021002	6.7	41
tt0021003	6.3	30
tt0021004	7.3	210
tt0021007	4.5	27
tt0021008	8.2	14
tt0021009	6.9	9
tt0021010	7.8	12
tt0021011	5.7	21
tt0021013	6.9	319
tt0021014	5.8	9
tt0021015	4.6	2318
tt0021016	5.4	755
tt0021017	5.5	74
tt0021018	5.3	365
tt0021019	6.6	27
tt0021021	5.6	15
tt0021023	5.6	62
tt0021024	6.4	37
tt0021025	6.7	1354
tt0021026	5.0	48
tt0021027	5.3	69
tt0021029	5.9	73
tt0021033	7.0	50
tt0021034	4.6	9
tt0021035	6.2	10
tt0021036	6.0	60
tt0021037	6.0	109
tt0021039	5.3	44
tt0021040	6.7	1210
tt0021041	6.7	30
tt0021042	5.9	178
tt0021043	5.1	38
tt0021044	6.3	230
tt0021045	5.3	105
tt0021046	5.8	50
tt0021048	5.4	157
tt0021050	4.0	18
tt0021051	5.4	61
tt0021052	6.3	15
tt0021053	6.3	349
tt0021054	7.1	1777
tt0021055	5.2	21
tt0021056	5.1	45
tt0021057	6.5	41
tt0021060	6.4	533
tt0021061	5.8	142
tt0021064	6.3	28
tt0021065	6.7	23
tt0021066	6.1	12
tt0021067	6.5	40
tt0021068	7.4	56
tt0021069	5.5	165
tt0021070	4.9	161
tt0021071	6.2	48
tt0021073	5.5	79
tt0021074	6.6	456
tt0021076	6.8	74
tt0021078	5.3	35
tt0021079	7.2	13191
tt0021082	7.0	32
tt0021083	5.0	89
tt0021084	6.3	40
tt0021085	5.5	58
tt0021087	6.0	424
tt0021089	6.8	61
tt0021090	5.3	162
tt0021092	5.5	274
tt0021094	5.2	177
tt0021097	6.8	48
tt0021098	6.5	17
tt0021100	5.4	200
tt0021102	6.2	140
tt0021106	6.4	1041
tt0021107	5.2	8
tt0021109	6.5	48
tt0021110	5.9	209
tt0021112	6.5	78
tt0021113	4.6	35
tt0021114	5.6	24
tt0021115	6.5	84
tt0021118	6.2	130
tt0021119	6.7	49
tt0021120	6.9	20
tt0021121	6.5	235
tt0021125	6.9	98
tt0021127	6.0	9
tt0021128	5.8	834
tt0021131	5.2	41
tt0021132	5.7	238
tt0021133	5.0	306
tt0021134	4.9	248
tt0021135	6.1	33
tt0021137	4.6	71
tt0021139	5.6	31
tt0021140	6.0	307
tt0021141	5.2	115
tt0021144	6.9	101
tt0021146	6.2	346
tt0021147	6.7	60
tt0021148	6.8	1742
tt0021149	5.6	485
tt0021151	5.8	294
tt0021152	4.8	575
tt0021153	6.7	1310
tt0021155	5.5	54
tt0021156	7.0	6610
tt0021159	5.6	116
tt0021160	5.1	27
tt0021161	8.1	16
tt0021165	6.3	6321
tt0021166	6.8	256
tt0021168	6.6	117
tt0021176	5.7	50
tt0021177	7.1	41
tt0021178	6.0	178
tt0021179	7.1	30
tt0021180	6.7	38
tt0021181	6.0	336
tt0021182	7.5	1567
tt0021183	6.6	35
tt0021184	6.2	101
tt0021185	6.2	36
tt0021189	5.8	1085
tt0021190	5.1	17
tt0021191	5.3	287
tt0021192	4.8	147
tt0021196	7.0	80
tt0021197	6.2	446
tt0021198	5.1	51
tt0021199	5.6	68
tt0021200	5.3	35
tt0021201	4.1	49
tt0021202	3.8	142
tt0021203	5.6	100
tt0021205	6.7	30
tt0021207	6.0	14
tt0021208	8.6	15
tt0021211	6.0	19
tt0021212	6.3	23
tt0021213	5.8	17
tt0021214	5.8	61
tt0021216	5.8	172
tt0021217	5.6	439
tt0021218	5.6	40
tt0021219	6.6	95
tt0021221	4.7	12
tt0021223	6.2	747
tt0021224	5.7	193
tt0021225	6.5	507
tt0021227	6.8	11
tt0021228	6.3	762
tt0021231	5.0	115
tt0021232	5.7	319
tt0021233	4.5	61
tt0021234	6.4	91
tt0021237	6.6	45
tt0021239	5.2	272
tt0021240	6.0	374
tt0021243	4.8	122
tt0021246	6.6	25
tt0021247	7.2	199
tt0021248	6.5	21
tt0021249	5.9	61
tt0021250	6.2	382
tt0021252	6.1	395
tt0021261	6.1	84
tt0021262	6.2	312
tt0021263	6.0	263
tt0021268	7.3	222
tt0021271	5.7	21
tt0021272	4.8	17
tt0021273	6.9	611
tt0021274	5.5	102
tt0021275	6.9	348
tt0021276	5.6	160
tt0021277	6.9	29
tt0021279	6.2	119
tt0021280	5.1	175
tt0021281	6.4	939
tt0021282	5.6	417
tt0021283	6.3	471
tt0021284	5.1	33
tt0021287	5.5	425
tt0021288	5.8	120
tt0021289	5.7	31
tt0021292	5.7	534
tt0021294	5.6	637
tt0021295	5.4	289
tt0021296	6.8	19
tt0021297	6.0	195
tt0021299	5.5	22
tt0021301	5.8	43
tt0021303	5.7	146
tt0021304	5.7	185
tt0021305	6.2	107
tt0021306	6.0	26
tt0021307	5.6	178
tt0021308	4.4	107
tt0021309	7.7	1324
tt0021310	5.8	887
tt0021312	6.5	607
tt0021317	5.2	192
tt0021319	5.6	98
tt0021321	5.1	19
tt0021322	6.3	360
tt0021323	6.2	13
tt0021324	5.0	277
tt0021327	5.5	130
tt0021331	7.3	6655
tt0021334	6.0	92
tt0021335	5.5	258
tt0021336	7.2	17
tt0021337	5.9	127
tt0021338	5.0	27
